RowID,Product ID,Category,Sub-Category,Product Name,Price
867,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,86.25
868,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,188.99
869,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.88
870,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.584
871,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728
872,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98
873,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,111.192
874,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,297.408
875,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,5.78
876,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,3.928
877,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992
878,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,23.996
879,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",296.784
880,OFF-AR-10004999,Office Supplies,Art,Newell 315,5.98
881,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,4.272
882,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,1.518
883,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",8.512
884,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,275.994
885,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,31.992
886,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,10.14
887,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,60.98
888,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,96.93
889,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84
890,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98
891,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,419.994
892,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,15.984
893,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
894,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35
895,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97
896,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5
897,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,132.784
898,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,5.41
899,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,127.448
900,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,84.9915
901,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,6.47
902,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,126.882
903,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,1.6
904,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,274.99
905,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696
906,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936
907,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016
908,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,287.96
909,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",4.404
910,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,2.19
911,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24
912,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,25.584
913,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",5.606
914,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,77.686
915,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992
916,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,28.784
917,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99
918,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",20.97
919,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,92.8
920,OFF-LA-10000121,Office Supplies,Labels,Avery 48,5.04
921,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43
922,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,83.88
923,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,0.396
924,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,5.16
925,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,6.94
926,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304
927,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,22.84
928,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,30.98
929,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99
930,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,59.992
931,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89
932,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,80.784
933,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69
934,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53
935,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6.48
936,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",22.98
937,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2
938,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,14.56
939,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,2.704
940,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,2.91
941,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,21.98
942,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",3.98
943,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",138.14
944,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89
945,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,225.86
946,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38
947,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,347.85
948,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,15.94
949,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.61
950,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.74
951,OFF-AR-10003829,Office Supplies,Art,Newell 35,3.28
952,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5.34
953,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,5.98
954,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,15.7
955,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,26.38
956,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784
957,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",5.92
958,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,77.394
959,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,47.997
960,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,39.992
961,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36
962,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",4.272
963,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55
964,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,363.25
965,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,55.98
966,OFF-AR-10000896,Office Supplies,Art,Newell 329,3.28
967,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,79.992
968,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",31.78
969,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,38.76
970,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.89
971,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,83.98
972,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",130.49
973,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,22.215
974,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.304
975,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48
976,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",102.588
977,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,83.88
978,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,51.588
979,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,37.74
980,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,47.824
981,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",12.58
982,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,135.192
983,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,21.568
984,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,30.336
985,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792
986,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",5.96
987,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,25.46
988,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,6.78
989,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,5.184
990,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,87.96
991,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.94
992,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,9.99
993,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,67.186
994,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,23.992
995,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,0.834
996,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,29.584
997,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025
998,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56
999,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,380
1000,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
1001,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",150.98
1002,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,13.73
1003,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,27.712
1004,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98
1005,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,6.48
1006,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424
1007,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",1.672
1008,OFF-AR-10003770,Office Supplies,Art,Newell 340,2.88
1009,OFF-LA-10003121,Office Supplies,Labels,Avery 506,4.13
1010,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48
1011,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),5.78
1012,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,11.29
1013,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424
1014,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,59
1015,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1.88
1016,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,173.264
1017,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,29.99
1018,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88
1019,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784
1020,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,24.784
1021,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",16.76
1022,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,167.496
1023,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,99
1024,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,11.5
1025,OFF-AR-10001419,Office Supplies,Art,Newell 325,3.304
1026,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,3.984
1027,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,2.08
1028,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",5.824
1029,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,3.74
1030,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,3.65
1031,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,24.784
1032,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744
1033,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48
1034,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",13.58
1035,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89
1036,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,1.664
1037,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",13.528
1038,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,1.554
1039,OFF-LA-10002195,Office Supplies,Labels,Avery 481,3.08
1040,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.76
1041,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344
1042,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872
1043,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15
1044,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98
1045,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16
1046,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,2.196
1047,OFF-AR-10003504,Office Supplies,Art,Newell 347,4.28
1048,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28
1049,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99
1050,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,13.56
1051,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98
1052,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",56.96
1053,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9
1054,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.55
1055,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",4.784
1056,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,50.392
1057,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,4.48
1058,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,119.686
1059,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,4.224
1060,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672
1061,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",105.98
1062,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224
1063,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99
1064,OFF-AR-10000823,Office Supplies,Art,Newell 307,1.82
1065,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,14.64
1066,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.112
1067,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.792
1068,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,27.992
1069,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,9.93
1070,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74
1071,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69
1072,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23
1073,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,25
1074,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",3.584
1075,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,335.352
1076,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,109.584
1077,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48
1078,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,449.99
1079,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,104.85
1080,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",1.584
1081,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,20.184
1082,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894
1083,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,54.96
1084,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68
1085,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,1.48
1086,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",4.224
1087,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,53.592
1088,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,4.632
1089,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.448
1090,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496
1091,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,24.784
1092,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56
1093,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,21.184
1094,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,99.885
1095,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",49.64
1096,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,3.759
1097,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,6.808
1098,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,15.99
1099,OFF-LA-10002381,Office Supplies,Labels,Avery 497,3.08
1100,OFF-FA-10001843,Office Supplies,Fasteners,Staples,2.47
1101,OFF-LA-10003077,Office Supplies,Labels,Avery 500,7.31
1102,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",3.71
1103,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,2.384
1104,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,153.833
1105,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,8.98
1106,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,63.992
1107,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",119.686
1108,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,144.784
1109,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,1.776
1110,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,22.208
1111,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67
1112,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,12.032
1113,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,17.424
1114,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",25.89
1115,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184
1116,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,3.424
1117,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481
1118,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,4.28
1119,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4
1120,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",102.833
1121,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",4.792
1122,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",97.733
1123,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,12.2
1124,OFF-LA-10002034,Office Supplies,Labels,Avery 478,4.91
1125,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43
1126,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,55.29
1127,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,2.67
1128,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,40.99
1129,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,3.29
1130,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99
1131,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,27.99
1132,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98
1133,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",11.66
1134,TEC-PH-10000455,Technology,Phones,GE 30522EE2,115.99
1135,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",17.984
1136,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,39.992
1137,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,9.99
1138,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,2.308
1139,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,18.272
1140,OFF-LA-10000443,Office Supplies,Labels,Avery 501,3.69
1141,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.98
1142,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,37.8
1143,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",14.66
1144,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,15.344
1145,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",20.986
1146,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184
1147,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784
1148,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,375.992
1149,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,389.898
1150,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,179.99
1151,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,479.994
1152,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,5.184
1153,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92
1154,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81
1155,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",20.392
1156,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,18.84
1157,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76
1158,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,5.28
